Fecha_datetime,Year,Month,Day,NO2_trop_mean,NO2_trop_std,WeekofYear,NO2_trop_mean_complete,NO2_trop_std_complete
2020-03-24T00:00:00Z,2020,3,24,3.816121734394688e-5,2.5550355077338345e-5,2020W13,3.816121734394688e-5,2.5550355077338345e-5
2020-03-25T00:00:00Z,2020,3,25,NA,NA,2020W13,4.016534225356174e-5,2.6251982177994348e-5
2020-03-26T00:00:00Z,2020,3,26,3.981010949898867e-5,1.9824792777145684e-5,2020W13,3.9810109498988666e-5,1.9824792777145684e-5
2020-03-27T00:00:00Z,2020,3,27,6.044981609342939e-5,1.2758679344156887e-5,2020W13,6.044981609342939e-5,1.2758679344156887e-5
2020-03-28T00:00:00Z,2020,3,28,1.00436415466e-4,1.3857053011661058e-5,2020W13,1.00436415466e-4,1.3857053011661058e-5
2020-03-29T00:00:00Z,2020,3,29,7.07336770861843e-5,9.614783516361798e-6,2020W13,7.07336770861843e-5,9.614783516361798e-6
2020-03-30T00:00:00Z,2020,3,30,4.055913277319368e-5,3.7614601459682646e-5,2020W14,4.055913277319368e-5,3.7614601459682646e-5
2020-03-31T00:00:00Z,2020,3,31,NA,NA,2020W14,5.6755329900234505e-5,3.3516222652819395e-5
2020-04-01T00:00:00Z,2020,4,1,5.047988993724142e-5,1.3623620194611707e-5,2020W14,5.047988993724142e-5,1.362362019461172e-5
2020-04-02T00:00:00Z,2020,4,2,1.6621937212282644e-5,1.0610467943925343e-5,2020W14,1.6621937212282644e-5,1.0610467943925343e-5
2020-04-03T00:00:00Z,2020,4,3,1.1875936698e-4,9.471044139477958e-6,2020W14,1.1875936697999998e-4,9.471044139477958e-6
2020-04-04T00:00:00Z,2020,4,4,4.982933352184162e-5,1.022731289627962e-5,2020W14,4.982933352184162e-5,1.022731289627962e-5
2020-04-05T00:00:00Z,2020,4,5,NA,NA,2020W14,1.3476100390863345e-5,1.8657964711197192e-5
2020-04-06T00:00:00Z,2020,4,6,2.2727155468828987e-5,2.225338299926695e-5,2020W15,2.272715546882898e-5,2.225338299926695e-5
2020-04-07T00:00:00Z,2020,4,7,3.235937471243667e-5,1.3386399084869496e-5,2020W15,3.235937471243667e-5,1.3386399084869496e-5
2020-04-08T00:00:00Z,2020,4,8,8.227198936806359e-5,1.0426662778745728e-5,2020W15,8.227198936806359e-5,1.042666277874573e-5
2020-04-09T00:00:00Z,2020,4,9,5.013775714624496e-5,5.895477854211636e-6,2020W15,5.013775714624496e-5,5.895477854211636e-6
2020-04-10T00:00:00Z,2020,4,10,3.5851877700225704e-5,1.7382792978143128e-5,2020W15,3.58518777002257e-5,1.7382792978143128e-5
2020-04-11T00:00:00Z,2020,4,11,2.8610152342238026e-5,1.634423551245305e-5,2020W15,2.8610152342238026e-5,1.634423551245305e-5
2020-04-12T00:00:00Z,2020,4,12,1.916117946158478e-5,5.177127653009028e-5,2020W15,1.916117946158478e-5,5.177127653009028e-5
2020-04-13T00:00:00Z,2020,4,13,NA,NA,2020W16,2.245180574011597e-5,8.567484700730131e-5
2020-04-14T00:00:00Z,2020,4,14,2.331558584417285e-5,7.222187123051288e-5,2020W16,2.3315585844172852e-5,7.222187123051288e-5
2020-04-15T00:00:00Z,2020,4,15,5.3538557308025386e-5,1.3723256343152172e-5,2020W16,5.3538557308025386e-5,1.3723256343152172e-5
2020-04-16T00:00:00Z,2020,4,16,1.8008543902805e-4,2.042914910546298e-5,2020W16,1.8008543902805e-4,2.0429149105462986e-5
2020-04-17T00:00:00Z,2020,4,17,5.3886228753712186e-5,2.754393210711723e-5,2020W16,5.3886228753712186e-5,2.754393210711723e-5
2020-04-18T00:00:00Z,2020,4,18,4.020716675266153e-5,1.7395876414035e-5,2020W16,4.0207166752661514e-5,1.7395876414035e-5
2020-04-19T00:00:00Z,2020,4,19,3.45545462569249e-5,5.526567831494149e-6,2020W16,3.45545462569249e-5,5.526567831494149e-6
2020-04-20T00:00:00Z,2020,4,20,8.963960315118903e-5,1.0504845370610163e-5,2020W17,8.963960315118904e-5,1.0504845370610163e-5
2020-04-21T00:00:00Z,2020,4,21,4.82800083703906e-5,3.2120618010839726e-5,2020W17,4.82800083703906e-5,3.2120618010839726e-5
2020-04-22T00:00:00Z,2020,4,22,3.6354236644923287e-5,1.2269229452758542e-5,2020W17,3.6354236644923287e-5,1.2269229452758542e-5
2020-04-23T00:00:00Z,2020,4,23,9.371876050929166e-5,5.413332332395264e-5,2020W17,9.371876050929166e-5,5.413332332395264e-5
2020-04-24T00:00:00Z,2020,4,24,NA,NA,2020W17,1.0982526356019732e-4,6.814460275128488e-5
2020-04-25T00:00:00Z,2020,4,25,NA,NA,2020W17,7.891593353542285e-5,4.61453155523368e-5
2020-04-26T00:00:00Z,2020,4,26,3.057941424821029e-5,1.9005307115541398e-5,2020W17,3.0579414248210244e-5,1.9005307115541418e-5
2020-04-27T00:00:00Z,2020,4,27,NA,NA,2020W18,0,1.0263339825119274e-5
2020-04-28T00:00:00Z,2020,4,28,NA,NA,2020W18,0,1.413384404844129e-5
2020-04-29T00:00:00Z,2020,4,29,4.6627178880036095e-5,1.7500167148665882e-5,2020W18,4.66271788800361e-5,1.7500167148665868e-5
2020-04-30T00:00:00Z,2020,4,30,1.16882789597e-4,1.2834204409172608e-5,2020W18,1.16882789597e-4,1.2834204409172608e-5
2020-05-01T00:00:00Z,2020,5,1,4.117934364837766e-5,1.1921944969069264e-5,2020W18,4.1179343648377665e-5,1.1921944969069264e-5
2020-05-02T00:00:00Z,2020,5,2,4.574899674502851e-5,1.9119835917786407e-5,2020W18,4.574899674502851e-5,1.9119835917786407e-5
2020-05-03T00:00:00Z,2020,5,3,2.672905515257699e-5,2.9786030465097e-5,2020W18,2.6729055152576988e-5,2.9786030465097e-5
2020-05-04T00:00:00Z,2020,5,4,NA,NA,2020W19,0,3.227455207930207e-5
2020-05-05T00:00:00Z,2020,5,5,NA,NA,2020W19,0,2.826472060106883e-5
2020-05-06T00:00:00Z,2020,5,6,2.7085427808020128e-5,2.339903030850874e-5,2020W19,2.7085427808020145e-5,2.339903030850875e-5
2020-05-07T00:00:00Z,2020,5,7,9.583671770592844e-5,1.981041599215657e-5,2020W19,9.583671770592844e-5,1.981041599215657e-5
2020-05-08T00:00:00Z,2020,5,8,5.3234856336335405e-5,2.476916063524601e-5,2020W19,5.323485633633541e-5,2.476916063524601e-5
2020-05-09T00:00:00Z,2020,5,9,5.390046537798551e-5,6.345095770468263e-5,2020W19,5.390046537798551e-5,6.345095770468263e-5
2020-05-10T00:00:00Z,2020,5,10,5.323834362301095e-5,2.985592401077446e-5,2020W19,5.323834362301095e-5,2.985592401077446e-5
2020-05-11T00:00:00Z,2020,5,11,1.129012632355e-4,3.017802097482872e-5,2020W20,1.129012632355e-4,3.017802097482872e-5
2020-05-12T00:00:00Z,2020,5,12,1.134670898496e-4,9.030639747611512e-5,2020W20,1.134670898496e-4,9.03063974761151e-5
2020-05-13T00:00:00Z,2020,5,13,9.067534335870577e-5,1.922684811582686e-5,2020W20,9.067534335870577e-5,1.922684811582686e-5
2020-05-14T00:00:00Z,2020,5,14,3.160339992292e-4,2.1505069554983133e-5,2020W20,3.160339992292e-4,2.1505069554983133e-5
2020-05-15T00:00:00Z,2020,5,15,6.622210559772766e-5,1.9023636056800725e-5,2020W20,6.622210559772766e-5,1.9023636056800725e-5
2020-05-16T00:00:00Z,2020,5,16,5.973996364027062e-5,1.9579219307745253e-5,2020W20,5.973996364027065e-5,1.9579219307745253e-5
2020-05-17T00:00:00Z,2020,5,17,9.885869265153812e-5,9.86973985315869e-6,2020W20,9.885869265153812e-5,9.86973985315869e-6
2020-05-18T00:00:00Z,2020,5,18,4.628968070870719e-5,3.176590014673712e-5,2020W21,4.628968070870719e-5,3.176590014673712e-5
2020-05-19T00:00:00Z,2020,5,19,7.046099795070603e-5,1.5773554719055866e-5,2020W21,7.046099795070603e-5,1.5773554719055866e-5
2020-05-20T00:00:00Z,2020,5,20,NA,NA,2020W21,9.100912299209902e-5,0
2020-05-21T00:00:00Z,2020,5,21,NA,NA,2020W21,8.776550880760495e-5,0
2020-05-22T00:00:00Z,2020,5,22,NA,NA,2020W21,7.822052196054189e-5,0
2020-05-23T00:00:00Z,2020,5,23,7.986452901422796e-5,3.898709580420422e-6,2020W21,7.986452901422794e-5,3.898709580420425e-6
2020-05-24T00:00:00Z,2020,5,24,7.086349686341818e-5,5.368185689596753e-5,2020W21,7.086349686341818e-5,5.368185689596753e-5
2020-05-25T00:00:00Z,2020,5,25,2.1867760190636425e-5,6.445921331498475e-5,2020W22,2.1867760190636418e-5,6.445921331498475e-5
2020-05-26T00:00:00Z,2020,5,26,1.717197717034e-4,6.530051065310493e-5,2020W22,1.717197717034e-4,6.530051065310493e-5
2020-05-27T00:00:00Z,2020,5,27,9.531678089218142e-5,6.717063532742e-13,2020W22,9.531678089218141e-5,6.717063564436535e-13
2020-05-28T00:00:00Z,2020,5,28,1.66411541551e-4,1.0352336685130706e-5,2020W22,1.66411541551e-4,1.0352336685130706e-5
2020-05-29T00:00:00Z,2020,5,29,6.215859405111057e-5,5.5508446280803915e-5,2020W22,6.215859405111057e-5,5.5508446280803915e-5
2020-05-30T00:00:00Z,2020,5,30,NA,NA,2020W22,0,7.641598960912126e-5
2020-05-31T00:00:00Z,2020,5,31,2.57543347710264e-5,4.858522331716038e-5,2020W22,2.5754334771026355e-5,4.858522331716038e-5
2020-06-01T00:00:00Z,2020,6,1,1.187892617384e-4,6.398149561142543e-6,2020W23,1.187892617384e-4,6.398149561142543e-6
2020-06-02T00:00:00Z,2020,6,2,1.497321806811e-4,8.042118800500289e-5,2020W23,1.497321806811e-4,8.042118800500288e-5
2020-06-03T00:00:00Z,2020,6,3,4.617821171617e-4,8.44009399896137e-5,2020W23,4.617821171617e-4,8.44009399896137e-5
2020-06-04T00:00:00Z,2020,6,4,1.0510208635329847e-4,6.48920791117586e-5,2020W23,1.0510208635329841e-4,6.48920791117586e-5
2020-06-05T00:00:00Z,2020,6,5,NA,NA,2020W23,0,5.884150730613961e-5
2020-06-06T00:00:00Z,2020,6,6,NA,NA,2020W23,0,6.183734598095295e-5
2020-06-07T00:00:00Z,2020,6,7,NA,NA,2020W23,8.557757489051126e-5,6.530058174654287e-5
2020-06-08T00:00:00Z,2020,6,8,NA,NA,2020W24,2.771398432615601e-4,6.065220121325362e-5
2020-06-09T00:00:00Z,2020,6,9,3.347642682508e-4,3.9313190991429474e-5,2020W24,3.3476426825080046e-4,3.931319099142948e-5
2020-06-10T00:00:00Z,2020,6,10,1.847687709194e-4,1.381744351138762e-5,2020W24,1.847687709194e-4,1.381744351138762e-5
2020-06-11T00:00:00Z,2020,6,11,7.486294561117206e-5,3.224726617729115e-5,2020W24,7.486294561117205e-5,3.224726617729115e-5
2020-06-12T00:00:00Z,2020,6,12,0.00022307859373659999,1.8695937292529157e-5,2020W24,0.00022307859373659999,1.8695937292529157e-5
2020-06-13T00:00:00Z,2020,6,13,4.795281544911752e-5,2.179604991063767e-5,2020W24,4.7952815449117496e-5,2.1796049910637675e-5
2020-06-14T00:00:00Z,2020,6,14,6.178203608177944e-5,2.6060882883512255e-5,2020W24,6.178203608177944e-5,2.6060882883512255e-5
2020-06-15T00:00:00Z,2020,6,15,5.5872235998501526e-5,1.1170704704660731e-5,2020W25,5.587223599850151e-5,1.1170704704660735e-5
2020-06-16T00:00:00Z,2020,6,16,9.3539297526652e-5,1.892217410384808e-5,2020W25,9.3539297526652e-5,1.892217410384808e-5
2020-06-17T00:00:00Z,2020,6,17,3.893490525098769e-5,1.3982398977162292e-5,2020W25,3.8934905250987686e-5,1.398239897716229e-5
2020-06-18T00:00:00Z,2020,6,18,7.170516242078794e-5,4.708519351407066e-5,2020W25,7.170516242078794e-5,4.708519351407066e-5
2020-06-19T00:00:00Z,2020,6,19,NA,NA,2020W25,7.328802698615369e-5,4.1950786314121606e-5
2020-06-20T00:00:00Z,2020,6,20,4.968147399442004e-5,1.8438394241893853e-5,2020W25,4.968147399442006e-5,1.843839424189384e-5
2020-06-21T00:00:00Z,2020,6,21,5.290887752851047e-5,1.8293243929891784e-5,2020W25,5.290887752851047e-5,1.8293243929891784e-5
2020-06-22T00:00:00Z,2020,6,22,6.35509263526079e-5,3.394613065450324e-5,2020W26,6.35509263526079e-5,3.394613065450324e-5
2020-06-23T00:00:00Z,2020,6,23,NA,NA,2020W26,4.4468088478848876e-5,7.453416978053708e-5
2020-06-24T00:00:00Z,2020,6,24,NA,NA,2020W26,2.8095979751046638e-5,1.0880207466014079e-4
2020-06-25T00:00:00Z,2020,6,25,6.549638414095361e-5,9.260124182582392e-5,2020W26,6.549638414095361e-5,9.260124182582392e-5
2020-06-26T00:00:00Z,2020,6,26,1.308675196368e-4,1.824196120878299e-5,2020W26,1.308675196368e-4,1.824196120878299e-5
2020-06-27T00:00:00Z,2020,6,27,1.18799682734e-4,8.034951029901754e-13,2020W26,1.1879968273399999e-4,8.034950946234597e-13
2020-06-28T00:00:00Z,2020,6,28,3.206926058691e-4,4.8996529175973545e-5,2020W26,3.206926058691e-4,4.8996529175973545e-5
2020-06-29T00:00:00Z,2020,6,29,4.029561251795399e-5,3.947514413890395e-5,2020W27,4.0295612517953926e-5,3.947514413890395e-5
2020-06-30T00:00:00Z,2020,6,30,NA,NA,2020W27,0,2.8230004499072473e-5
2020-07-01T00:00:00Z,2020,7,1,6.349483784065617e-5,2.591544209571477e-5,2020W27,6.349483784065612e-5,2.591544209571477e-5
2020-07-02T00:00:00Z,2020,7,2,NA,NA,2020W27,6.413202278066054e-5,2.123812775740196e-5
2020-07-03T00:00:00Z,2020,7,3,9.265452764241088e-5,2.4778882820869856e-5,2020W27,9.265452764241091e-5,2.477888282086986e-5
2020-07-04T00:00:00Z,2020,7,4,1.955223295174e-4,5.276812363370559e-5,2020W27,1.955223295174e-4,5.276812363370559e-5
2020-07-05T00:00:00Z,2020,7,5,7.350688044400278e-5,8.04212243739679e-5,2020W27,7.350688044400276e-5,8.04212243739679e-5
2020-07-06T00:00:00Z,2020,7,6,1.7116201049e-4,3.269299122847898e-5,2020W28,1.7116201049e-4,3.269299122847898e-5
2020-07-07T00:00:00Z,2020,7,7,5.848379413253357e-5,8.625008575367103e-5,2020W28,5.848379413253359e-5,8.625008575367102e-5
2020-07-08T00:00:00Z,2020,7,8,4.208491732171e-4,1.7924646317007427e-5,2020W28,4.208491732171e-4,1.7924646317007427e-5
2020-07-09T00:00:00Z,2020,7,9,8.256713963094668e-5,1.6838400169196554e-5,2020W28,8.256713963094659e-5,1.683840016919655e-5
2020-07-10T00:00:00Z,2020,7,10,NA,NA,2020W28,6.0621955277283113e-5,3.381459678111027e-5
2020-07-11T00:00:00Z,2020,7,11,1.885331545967e-4,4.217981047074106e-5,2020W28,1.8853315459670003e-4,4.217981047074106e-5
2020-07-12T00:00:00Z,2020,7,12,4.523559470525554e-5,5.376306219678388e-5,2020W28,4.523559470525554e-5,5.376306219678388e-5
2020-07-13T00:00:00Z,2020,7,13,5.917032906222925e-5,7.461388425969906e-5,2020W29,5.917032906222928e-5,7.461388425969906e-5
2020-07-14T00:00:00Z,2020,7,14,1.281412157984e-4,5.056808828084874e-5,2020W29,1.281412157984e-4,5.056808828084874e-5
2020-07-15T00:00:00Z,2020,7,15,1.084224592357e-4,2.6404693810067724e-5,2020W29,1.084224592357e-4,2.640469381006772e-5
2020-07-16T00:00:00Z,2020,7,16,1.36457773103e-4,2.9998906930214984e-6,2020W29,1.36457773103e-4,2.9998906930214984e-6
2020-07-17T00:00:00Z,2020,7,17,8.200358273271772e-5,2.5477506705962667e-5,2020W29,8.200358273271772e-5,2.5477506705962667e-5
2020-07-18T00:00:00Z,2020,7,18,NA,NA,2020W29,5.339393504251905e-5,3.381765243625352e-5
2020-07-19T00:00:00Z,2020,7,19,8.1535238071247e-5,1.9038005528325325e-5,2020W29,8.1535238071247e-5,1.903800552832533e-5
2020-07-20T00:00:00Z,2020,7,20,1.382326992956e-4,0,2020W30,1.382326992956e-4,0
2020-07-21T00:00:00Z,2020,7,21,NA,NA,2020W30,1.5647181370983816e-4,6.20581466004818e-6
2020-07-22T00:00:00Z,2020,7,22,NA,NA,2020W30,1.3696412650264205e-4,2.8967790158489666e-5
2020-07-23T00:00:00Z,2020,7,23,NA,NA,2020W30,1.0106944374670029e-4,4.870492731694747e-5
2020-07-24T00:00:00Z,2020,7,24,7.014757151470151e-5,4.5836226957044575e-5,2020W30,7.014757151470151e-5,4.5836226957044575e-5
2020-07-25T00:00:00Z,2020,7,25,5.8264509205770455e-5,3.4517476867939235e-5,2020W30,5.8264509205770455e-5,3.4517476867939235e-5
2020-07-26T00:00:00Z,2020,7,26,8.522350265076776e-5,8.040154571966065e-5,2020W30,8.522350265076776e-5,8.040154571966067e-5
2020-07-27T00:00:00Z,2020,7,27,1.601730382686e-4,3.699510522598032e-5,2020W31,1.601730382686e-4,3.699510522598032e-5
2020-07-28T00:00:00Z,2020,7,28,8.43131898553319e-5,4.200776087161108e-12,2020W31,8.43131898553319e-5,4.200776086303506e-12
2020-07-29T00:00:00Z,2020,7,29,2.915575755013e-4,1.5235879291155746e-5,2020W31,2.915575755013e-4,1.5235879291155746e-5
2020-07-30T00:00:00Z,2020,7,30,7.261094729670563e-5,1.2332522015923551e-5,2020W31,7.26109472967056e-5,1.2332522015923548e-5
2020-07-31T00:00:00Z,2020,7,31,2.402920093279e-4,2.917643879773421e-5,2020W31,2.402920093279e-4,2.917643879773421e-5
2020-08-01T00:00:00Z,2020,8,1,6.329796165890451e-5,2.871963798469969e-5,2020W31,6.329796165890453e-5,2.871963798469969e-5
2020-08-02T00:00:00Z,2020,8,2,6.237017117273579e-5,2.930327657529104e-5,2020W31,6.237017117273579e-5,2.930327657529104e-5
2020-08-03T00:00:00Z,2020,8,3,5.775748864669975e-5,2.6163063799331425e-5,2020W32,5.775748864669975e-5,2.6163063799331425e-5
2020-08-04T00:00:00Z,2020,8,4,5.906280880811923e-5,3.799309789598028e-5,2020W32,5.906280880811923e-5,3.799309789598028e-5
2020-08-05T00:00:00Z,2020,8,5,NA,NA,2020W32,7.561706746343344e-5,4.7574915094051996e-5
2020-08-06T00:00:00Z,2020,8,6,NA,NA,2020W32,9.400635040229462e-5,5.0568704398231897e-5
2020-08-07T00:00:00Z,2020,8,7,NA,NA,2020W32,1.044824939398163e-4,4.935140746799245e-5
2020-08-08T00:00:00Z,2020,8,8,9.729733439111204e-5,4.62999659628061e-5,2020W32,9.729733439111204e-5,4.62999659628061e-5
2020-08-09T00:00:00Z,2020,8,9,NA,NA,2020W32,7.246837538549802e-5,4.3656934914663465e-5
2020-08-10T00:00:00Z,2020,8,10,6.907578980910095e-5,4.312732284562768e-5,2020W33,6.907578980910095e-5,4.312732284562768e-5
2020-08-11T00:00:00Z,2020,8,11,1.043852589609e-4,4.65728942952277e-5,2020W33,1.043852589609e-4,4.65728942952277e-5
2020-08-12T00:00:00Z,2020,8,12,1.210628766394e-4,4.503057366177324e-5,2020W33,1.210628766394e-4,4.503057366177324e-5
2020-08-13T00:00:00Z,2020,8,13,1.663230081157e-4,1.583423360152794e-5,2020W33,1.663230081157e-4,1.583423360152794e-5
2020-08-14T00:00:00Z,2020,8,14,1.178723271759e-4,1.9499755424352024e-5,2020W33,1.1787232717590002e-4,1.9499755424352024e-5
2020-08-15T00:00:00Z,2020,8,15,4.268391564940962e-5,1.8400994270858215e-5,2020W33,4.268391564940962e-5,1.8400994270858215e-5
2020-08-16T00:00:00Z,2020,8,16,5.260682944848896e-5,2.8555254000518155e-5,2020W33,5.260682944848896e-5,2.8555254000518155e-5
2020-08-17T00:00:00Z,2020,8,17,5.919821462767748e-5,2.0631027687636763e-5,2020W34,5.919821462767748e-5,2.0631027687636763e-5
2020-08-18T00:00:00Z,2020,8,18,8.72666892935207e-5,3.878240673426016e-5,2020W34,8.72666892935207e-5,3.878240673426016e-5
2020-08-19T00:00:00Z,2020,8,19,5.2684584212755645e-5,2.446144925037106e-5,2020W34,5.2684584212755645e-5,2.446144925037106e-5
2020-08-20T00:00:00Z,2020,8,20,6.537729314412419e-5,1.441195147642896e-5,2020W34,6.537729314412419e-5,1.4411951476428958e-5
2020-08-21T00:00:00Z,2020,8,21,1.460812264072e-4,9.182096515002926e-6,2020W34,1.460812264072e-4,9.182096515002926e-6
2020-08-22T00:00:00Z,2020,8,22,4.38671648099839e-5,3.0861902447827406e-5,2020W34,4.38671648099839e-5,3.0861902447827406e-5
2020-08-23T00:00:00Z,2020,8,23,3.40868651331704e-5,2.7812555995639676e-5,2020W34,3.40868651331704e-5,2.7812555995639676e-5
2020-08-24T00:00:00Z,2020,8,24,5.121870083338206e-5,8.395574510353794e-5,2020W35,5.121870083338206e-5,8.395574510353794e-5
2020-08-25T00:00:00Z,2020,8,25,NA,NA,2020W35,7.190044119392235e-5,9.368533979864836e-5
2020-08-26T00:00:00Z,2020,8,26,NA,NA,2020W35,9.075910641373758e-5,5.5811953550966945e-5
2020-08-27T00:00:00Z,2020,8,27,9.462556479208692e-5,1.3776002509646813e-5,2020W35,9.462556479208692e-5,1.3776002509646826e-5
2020-08-28T00:00:00Z,2020,8,28,NA,NA,2020W35,7.778300213628104e-5,1.2845808445536545e-6
2020-08-29T00:00:00Z,2020,8,29,NA,NA,2020W35,6.432387428583663e-5,1.3111494808403354e-5
2020-08-30T00:00:00Z,2020,8,30,8.579295458832185e-5,3.42972286746243e-5,2020W35,8.579295458832184e-5,3.429722867462431e-5
2020-08-31T00:00:00Z,2020,8,31,NA,NA,2020W36,1.6092082970091864e-4,5.223027658728673e-5
2020-09-01T00:00:00Z,2020,9,1,NA,NA,2020W36,2.5718133951926404e-4,6.369117217302799e-5
2020-09-02T00:00:00Z,2020,9,2,NA,NA,2020W36,3.292341372486088e-4,6.780845892912722e-5
2020-09-03T00:00:00Z,2020,9,3,NA,NA,2020W36,3.317388760942039e-4,6.371068035286351e-5
2020-09-04T00:00:00Z,2020,9,4,2.193552092613e-4,5.052637994151602e-5,2020W36,2.1935520926129998e-4,5.052637994151602e-5
2020-09-05T00:00:00Z,2020,9,5,4.412662344150444e-5,3.393363454751936e-5,2020W36,4.412662344150444e-5,3.393363454751936e-5
2020-09-06T00:00:00Z,2020,9,6,7.502724054247838e-5,3.325696307254278e-5,2020W36,7.502724054247836e-5,3.325696307254278e-5
2020-09-07T00:00:00Z,2020,9,7,9.039667056592018e-5,3.1075497466390926e-5,2020W37,9.039667056592018e-5,3.1075497466390926e-5
2020-09-08T00:00:00Z,2020,9,8,8.279828633302004e-5,2.754354499047422e-5,2020W37,8.279828633302004e-5,2.754354499047422e-5
2020-09-09T00:00:00Z,2020,9,9,NA,NA,2020W37,6.620290937352845e-5,3.300021279484112e-5
2020-09-10T00:00:00Z,2020,9,10,7.220940622794663e-5,3.368413733682619e-5,2020W37,7.220940622794663e-5,3.3684137336826195e-5
2020-09-11T00:00:00Z,2020,9,11,9.953421358263132e-5,2.2289497486761177e-5,2020W37,9.953421358263132e-5,2.2289497486761177e-5
2020-09-12T00:00:00Z,2020,9,12,5.308021494073945e-5,5.655120263587736e-5,2020W37,5.308021494073945e-5,5.6551202635877365e-5
2020-09-13T00:00:00Z,2020,9,13,7.807939610445815e-5,1.4226934203982777e-4,2020W37,7.807939610445815e-5,1.4226934203982777e-4
2020-09-14T00:00:00Z,2020,9,14,2.216233894531e-4,3.021583982442721e-5,2020W38,2.216233894531e-4,3.0215839824427213e-5
2020-09-15T00:00:00Z,2020,9,15,NA,NA,2020W38,0.00031018330190957705,4.789444981404e-6
2020-09-16T00:00:00Z,2020,9,16,2.987510930163e-4,2.687070760127982e-5,2020W38,2.987510930163e-4,2.6870707601279818e-5
2020-09-17T00:00:00Z,2020,9,17,2.06595715641e-4,1.0735827417362903e-5,2020W38,2.06595715641e-4,1.0735827417362903e-5
2020-09-18T00:00:00Z,2020,9,18,1.1029944681498919e-4,6.539317183510309e-5,2020W38,1.1029944681498919e-4,6.53931718351031e-5
2020-09-19T00:00:00Z,2020,9,19,3.930094971676879e-5,3.2433887311028024e-5,2020W38,3.930094971676879e-5,3.2433887311028024e-5
2020-09-20T00:00:00Z,2020,9,20,4.024119218315118e-5,1.441792881596e-4,2020W38,4.0241192183151185e-5,1.441792881596e-4
2020-09-21T00:00:00Z,2020,9,21,2.345665701375e-4,4.588020393230705e-5,2020W39,2.345665701375e-4,4.588020393230705e-5
2020-09-22T00:00:00Z,2020,9,22,6.884015931377299e-5,2.668277180170325e-5,2020W39,6.884015931377297e-5,2.668277180170325e-5
2020-09-23T00:00:00Z,2020,9,23,1.1729579219536755e-4,1.9108501914651822e-5,2020W39,1.1729579219536755e-4,1.9108501914651822e-5
2020-09-24T00:00:00Z,2020,9,24,8.194266303905e-5,1.5616430581181042e-5,2020W39,8.194266303905001e-5,1.5616430581181042e-5
2020-09-25T00:00:00Z,2020,9,25,NA,NA,2020W39,5.085448327611812e-5,1.3050277869265453e-5
2020-09-26T00:00:00Z,2020,9,26,5.671464888756636e-5,1.5975011878330752e-5,2020W39,5.671464888756636e-5,1.5975011878330752e-5
2020-09-27T00:00:00Z,2020,9,27,NA,NA,2020W39,6.842851546793177e-5,2.8390156966680516e-5
2020-09-28T00:00:00Z,2020,9,28,6.422582474632385e-5,2.8436656774905125e-5,2020W40,6.422582474632385e-5,2.8436656774905122e-5
2020-09-29T00:00:00Z,2020,9,29,4.4571002680830795e-5,1.149465795798851e-5,2020W40,4.4571002680830795e-5,1.149465795798851e-5
2020-09-30T00:00:00Z,2020,9,30,6.346269926735436e-5,2.3035466626527896e-5,2020W40,6.346269926735436e-5,2.3035466626527896e-5
2020-10-01T00:00:00Z,2020,10,1,8.403319858697292e-5,1.8697316204871315e-5,2020W40,8.403319858697292e-5,1.8697316204871315e-5
2020-10-02T00:00:00Z,2020,10,2,5.91644829758959e-5,7.012991026177811e-5,2020W40,5.91644829758959e-5,7.012991026177811e-5
2020-10-03T00:00:00Z,2020,10,3,5.211537035274562e-5,2.945981964933631e-5,2020W40,5.211537035274562e-5,2.945981964933631e-5
2020-10-04T00:00:00Z,2020,10,4,NA,NA,2020W40,1.9048969771945796e-5,4.201094030830439e-5
2020-10-05T00:00:00Z,2020,10,5,6.64975679531342e-5,5.9700261960234186e-5,2020W41,6.649756795313419e-5,5.970026196023417e-5
2020-10-06T00:00:00Z,2020,10,6,1.949294992158e-4,1.4173719407980112e-5,2020W41,1.949294992158e-4,1.4173719407980112e-5
2020-10-07T00:00:00Z,2020,10,7,9.362622824873578e-5,1.2887939151634094e-5,2020W41,9.362622824873579e-5,1.2887939151634096e-5
2020-10-08T00:00:00Z,2020,10,8,1.811572343819e-4,1.232950663842651e-5,2020W41,1.811572343819e-4,1.232950663842651e-5
2020-10-09T00:00:00Z,2020,10,9,5.315159665338067e-5,9.62768323787568e-6,2020W41,5.3151596653380626e-5,9.627683237875677e-6
2020-10-10T00:00:00Z,2020,10,10,4.8215119631098266e-5,1.040066237341e-4,2020W41,4.8215119631098266e-5,1.040066237341e-4
2020-10-11T00:00:00Z,2020,10,11,3.2194435327652294e-5,5.773334000654236e-5,2020W41,3.2194435327652294e-5,5.773334000654235e-5
2020-10-12T00:00:00Z,2020,10,12,4.6624017452358426e-5,4.794595049231984e-5,2020W42,4.6624017452358426e-5,4.794595049231984e-5
2020-10-13T00:00:00Z,2020,10,13,2.826096833007e-4,4.516459302243909e-5,2020W42,2.826096833007e-4,4.516459302243909e-5
2020-10-14T00:00:00Z,2020,10,14,1.396189461428e-4,2.137765012482867e-5,2020W42,1.396189461428e-4,2.137765012482867e-5
2020-10-15T00:00:00Z,2020,10,15,1.1206682495723594e-4,1.592289732169156e-5,2020W42,1.1206682495723595e-4,1.592289732169156e-5
